product_id_public,url_count,languages,priority_language_count,out_of_priority_language_count,representative_title,representative_url,product_types,available_values,exact_mapping_url_count,exact_mapping_languages,es_mapping_status,es_inferred_main_url,admin_seo_hidden_status,approved_policy_011B,anomaly_count,anomaly_flags,priority_anomaly_count,priority_anomaly_flags,all_urls
14835721601400,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,2,es|en,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/clasico-contemporaneo-verde,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde | https://www.matchwalls.com/en/products/green-contemporary-classic-sample | https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-vert | https://www.matchwalls.com/de/products/grune-zeitgenossische-klassische-probe | https://www.matchwalls.com/nl/products/groene-eigentijdse-klassieke-sample | https://www.matchwalls.com/it/products/campione-classico-contemporaneo-verde | https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-verde
14835718095224,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,2,es|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cosmic-dance-azul,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul | https://www.matchwalls.com/en/products/blue-cosmic-dance-sample | https://www.matchwalls.com/fr/products/echantillon-de-danse-cosmique-bleue | https://www.matchwalls.com/de/products/blaue-kosmische-tanzprobe | https://www.matchwalls.com/nl/products/blue-cosmic-dance-sample-1 | https://www.matchwalls.com/it/products/campione-di-danza-cosmica-blu | https://www.matchwalls.com/pt/products/amostra-de-danca-cosmica-azul
14835720946040,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,3,es|en|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cuadricula-clasica-azul,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul | https://www.matchwalls.com/en/products/blue-classic-grid-sample | https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-bleu | https://www.matchwalls.com/de/products/blue-classic-grid-probe | https://www.matchwalls.com/nl/products/blue-classic-grid-sample-1 | https://www.matchwalls.com/it/products/campione-blu-classico-della-griglia | https://www.matchwalls.com/pt/products/amostra-de-grade-classica-azul
14835721306488,6,es|en|fr|de|it|pt,4,2,Muestra de Cuadrícula Clásica  Gris,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-gris,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,4,es|en|fr|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cuadricula-clasica-gris,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-gris | https://www.matchwalls.com/en/products/gray-classic-grid-sample | https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-gris | https://www.matchwalls.com/de/products/grey-classic-grid-probe | https://www.matchwalls.com/it/products/campione-di-griglia-classica-grigia | https://www.matchwalls.com/pt/products/amostra-de-grade-classica-cinza
14835721109880,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-rosa,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,2,es|en,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cuadricula-clasica-rosa,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-rosa | https://www.matchwalls.com/en/products/rose-classic-grid-sample-1 | https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-rose | https://www.matchwalls.com/de/products/rose-classic-grid-probe | https://www.matchwalls.com/nl/products/rose-classic-grid-sample | https://www.matchwalls.com/it/products/campione-di-griglia-classica-rosa | https://www.matchwalls.com/pt/products/amostra-de-grade-classica-rosa
14835721175416,6,es|en|fr|de|it|pt,4,2,Muestra de Cuadrícula Clásica  Verde,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-verde,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,3,es|de|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cuadricula-clasica-verde,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-verde | https://www.matchwalls.com/en/products/green-classic-grid-sample | https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-vert | https://www.matchwalls.com/de/products/green-classic-grid-probe | https://www.matchwalls.com/it/products/campione-di-griglia-classica-verde | https://www.matchwalls.com/pt/products/amostra-de-grade-classica-verde
14835721372024,6,es|en|fr|de|it|pt,4,2,Muestra de Cuadrícula Clásica Blanco y negro,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-blanco-y-negro,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,2,es|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/cuadricula-clasica-blanco-y-negro,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-blanco-y-negro | https://www.matchwalls.com/en/products/black-and-white-classic-grid-sample | https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-noir-et-blanc | https://www.matchwalls.com/de/products/schwarz-weiss-klassiker-grid-probe | https://www.matchwalls.com/it/products/campione-di-griglia-classica-in-bianco-e-nero | https://www.matchwalls.com/pt/products/amostra-de-grade-classica-em-preto-e-branco
14835719569784,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/products/muestra-de-damas-clasicas-azul,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,1,es,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/damas-clasicas-azul,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-damas-clasicas-azul | https://www.matchwalls.com/en/products/blue-classic-ladies-sample | https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-bleues | https://www.matchwalls.com/de/products/blue-classic-ladies-probe | https://www.matchwalls.com/nl/products/blue-classic-ladies-sample-2 | https://www.matchwalls.com/it/products/campione-blu-classico-da-donna | https://www.matchwalls.com/pt/products/amostra-de-mulheres-classicas-azuis
14835719471480,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/products/muestra-de-damas-clasicas-beige,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,2,es|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/damas-clasicas-beige,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-damas-clasicas-beige | https://www.matchwalls.com/en/products/beige-classic-ladies-sample | https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-beige | https://www.matchwalls.com/de/products/beige-classic-ladies-probe | https://www.matchwalls.com/nl/products/beige-classic-ladies-sample-1 | https://www.matchwalls.com/it/products/campione-di-donne-classiche-beige | https://www.matchwalls.com/pt/products/amostra-de-senhoras-bege-classicas
14835719176568,6,es|en|fr|de|it|pt,4,2,Muestra de Damas Clásicas Gris,https://www.matchwalls.com/products/muestra-de-damas-clasicas-gris,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,3,es|en|it,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/damas-clasicas-gris,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-damas-clasicas-gris | https://www.matchwalls.com/en/products/gray-classic-ladies-sample | https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-gris | https://www.matchwalls.com/de/products/grey-classic-ladies-probe | https://www.matchwalls.com/it/products/grey-classic-ladies-sample | https://www.matchwalls.com/pt/products/amostra-cinza-classica-feminina
14835719668088,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/products/muestra-de-damas-clasicas-lila,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,1,es,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/damas-clasicas-lila,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-damas-clasicas-lila | https://www.matchwalls.com/en/products/lilac-classic-ladies-sample | https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-lilas | https://www.matchwalls.com/de/products/lilac-classic-ladies-probe | https://www.matchwalls.com/nl/products/lilac-classic-ladies-sample-2 | https://www.matchwalls.com/it/products/campione-di-signore-classiche-lilla | https://www.matchwalls.com/pt/products/amostra-de-senhoras-classicas-lilac
14835719307640,6,es|en|fr|de|it|pt,4,2,Muestra de Damas Clásicas Verde,https://www.matchwalls.com/products/muestra-de-damas-clasicas-verde,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,1,es,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/damas-clasicas-verde,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-damas-clasicas-verde | https://www.matchwalls.com/en/products/green-classic-ladies-sample | https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-vertes | https://www.matchwalls.com/de/products/green-classic-ladies-probe | https://www.matchwalls.com/it/products/green-classic-ladies-sample-2 | https://www.matchwalls.com/pt/products/amostra-verde-classica-de-senhoras
14835714818424,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Floral Symphony Multicolor,https://www.matchwalls.com/products/muestra-de-floral-symphony-multicolor,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,4,es|en|de|nl,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/floral-symphony-multicolor,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,3,nl_non_nl_sample_term_detected|out_of_priority_language,1,nl_non_nl_sample_term_detected,https://www.matchwalls.com/products/muestra-de-floral-symphony-multicolor | https://www.matchwalls.com/en/products/floral-symphony-multicolor-sample | https://www.matchwalls.com/fr/products/echantillon-multicolore-a-symphonie-florale | https://www.matchwalls.com/de/products/floral-symphony-multicolor-probe | https://www.matchwalls.com/nl/products/bloemen-symphony-multicolor-sample | https://www.matchwalls.com/it/products/campione-multicolore-sinfonico-floreale | https://www.matchwalls.com/pt/products/amostra-de-multicolor-sinfonia-floral
14858207789432,7,es|en|fr|de|nl|it|pt,5,2,Muestra de Forest Study Retreat,https://www.matchwalls.com/products/muestra-de-forest-study-retreat,Amostra|Campione|Muestra|Probe|Sample|Steekproef|Échantillon,True,1,es,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/forest-study-retreat,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-forest-study-retreat | https://www.matchwalls.com/en/products/forest-study-recoto-sample | https://www.matchwalls.com/fr/products/echantillon-de-recoto-de-letude-forestiere | https://www.matchwalls.com/de/products/waldstudie-recoto-probe | https://www.matchwalls.com/nl/products/bosstudie-recoto-steekproef | https://www.matchwalls.com/it/products/studio-forestale-campione-recoto | https://www.matchwalls.com/pt/products/estudo-florestal-amostra-reconhecida
14835717210488,6,es|en|fr|de|it|pt,4,2,Muestra de Golden Woodland Amarillo,https://www.matchwalls.com/products/muestra-de-golden-woodland-amarillo,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,2,es|en,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/golden-woodland-amarillo,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-golden-woodland-amarillo | https://www.matchwalls.com/en/products/golden-woodland-sample-yellow | https://www.matchwalls.com/fr/products/echantillon-de-bois-dore-jaune | https://www.matchwalls.com/de/products/golden-waldprobe-gelb | https://www.matchwalls.com/it/products/campione-di-boschi-doro-giallo | https://www.matchwalls.com/pt/products/amostra-de-floresta-dourada-amarela
14835717341560,6,es|en|fr|de|it|pt,4,2,Muestra de Golden Woodland Lila,https://www.matchwalls.com/products/muestra-de-golden-woodland-lila,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,2,es|en,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/golden-woodland-lila,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-golden-woodland-lila | https://www.matchwalls.com/en/products/golden-woodland-lila-sample | https://www.matchwalls.com/fr/products/echantillon-de-lila-en-bois-dore | https://www.matchwalls.com/de/products/golden-waldlila-probe | https://www.matchwalls.com/it/products/golden-woodland-lila-campione | https://www.matchwalls.com/pt/products/amostra-de-lila-de-floresta-dourada
14835717079416,6,es|en|fr|de|it|pt,4,2,Muestra de Golden Woodland Marrón,https://www.matchwalls.com/products/muestra-de-golden-woodland-marron,Amostra|Campione|Muestra|Probe|Sample|Échantillon,True,3,es|en|pt,CANDIDATO_POR_HANDLE_EXACTO,https://www.matchwalls.com/products/golden-woodland-marron,NO ACCESIBLE,NOINDEX_POR_DEFECTO_PARA_PRODUCTO_MUESTRA_CONFIRMADO; EXCEPCIONES_SOLO_CON_EVIDENCIA,2,out_of_priority_language,0,,https://www.matchwalls.com/products/muestra-de-golden-woodland-marron | https://www.matchwalls.com/en/products/golden-woodland-brown-sample | https://www.matchwalls.com/fr/products/echantillon-brun-boise-dore | https://www.matchwalls.com/de/products/golden-woodland-braune-probe | https://www.matchwalls.com/it/products/campione-marrone-boschivo-dorato | https://www.matchwalls.com/pt/products/amostra-marrom-da-floresta-dourada
