product_gid,legacy_resource_id,representative_title,url,http_status,final_url,robots_content,canonical,h1_present,ok_status,ok_robots_noindex_nofollow,ok_canonical_self,ok_h1,error,estado
gid://shopify/Product/14835716456824,14835716456824,Muestra de Cityscape Confetti Beige,https://www.matchwalls.com/it/products/campione-di-coriandoli-del-paesaggio-urbano,200,https://www.matchwalls.com/it/products/campione-di-coriandoli-del-paesaggio-urbano,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-coriandoli-del-paesaggio-urbano,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716456824,14835716456824,Muestra de Cityscape Confetti Beige,https://www.matchwalls.com/nl/products/cityscape-confetti-beige-sample-1,200,https://www.matchwalls.com/nl/products/cityscape-confetti-beige-sample-1,"noindex,nofollow",https://www.matchwalls.com/nl/products/cityscape-confetti-beige-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716456824,14835716456824,Muestra de Cityscape Confetti Beige,https://www.matchwalls.com/products/muestra-de-cityscape-confetti-beige,200,https://www.matchwalls.com/products/muestra-de-cityscape-confetti-beige,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-cityscape-confetti-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716456824,14835716456824,Muestra de Cityscape Confetti Beige,https://www.matchwalls.com/pt/products/amostra-de-confete-bege-da-paisagem-urbana,200,https://www.matchwalls.com/pt/products/amostra-de-confete-bege-da-paisagem-urbana,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-confete-bege-da-paisagem-urbana,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/de/products/cityscape-confetti-green-probe,200,https://www.matchwalls.com/de/products/cityscape-confetti-green-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/cityscape-confetti-green-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/en/products/cityscape-confetti-green-sample,200,https://www.matchwalls.com/en/products/cityscape-confetti-green-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/cityscape-confetti-green-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/fr/products/cityscape-confetti-green-echantillon,200,https://www.matchwalls.com/fr/products/cityscape-confetti-green-echantillon,"noindex,nofollow",https://www.matchwalls.com/fr/products/cityscape-confetti-green-echantillon,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/it/products/campione-verde-coriandoli-del-paesaggio-urbano,200,https://www.matchwalls.com/it/products/campione-verde-coriandoli-del-paesaggio-urbano,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-verde-coriandoli-del-paesaggio-urbano,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/nl/products/cityscape-confetti-green-sample-2,200,https://www.matchwalls.com/nl/products/cityscape-confetti-green-sample-2,"noindex,nofollow",https://www.matchwalls.com/nl/products/cityscape-confetti-green-sample-2,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/products/muestra-de-cityscape-confetti-verde,200,https://www.matchwalls.com/products/muestra-de-cityscape-confetti-verde,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-cityscape-confetti-verde,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835716555128,14835716555128,Muestra de Cityscape Confetti Verde,https://www.matchwalls.com/pt/products/amostra-verde-da-paisagem-da-cidade,200,https://www.matchwalls.com/pt/products/amostra-verde-da-paisagem-da-cidade,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-verde-da-paisagem-da-cidade,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,200,https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/en/products/golden-woodland-golden-sample,200,https://www.matchwalls.com/en/products/golden-woodland-golden-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/golden-woodland-golden-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/fr/products/echantillon-dor-des-bois-dores,200,https://www.matchwalls.com/fr/products/echantillon-dor-des-bois-dores,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-dor-des-bois-dores,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/it/products/golden-woodland-golden-sample-2,200,https://www.matchwalls.com/it/products/golden-woodland-golden-sample-2,"noindex,nofollow",https://www.matchwalls.com/it/products/golden-woodland-golden-sample-2,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/nl/products/gouden-woodland-golden-sample,200,https://www.matchwalls.com/nl/products/gouden-woodland-golden-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/gouden-woodland-golden-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/products/muestra-de-golden-woodland-verde,200,https://www.matchwalls.com/products/muestra-de-golden-woodland-verde,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-golden-woodland-verde,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717243256,14835717243256,Muestra de Golden Woodland Verde,https://www.matchwalls.com/pt/products/amostra-dourada-da-floresta-dourada,200,https://www.matchwalls.com/pt/products/amostra-dourada-da-floresta-dourada,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-dourada-da-floresta-dourada,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/de/products/goldene-waldrosenprobe,200,https://www.matchwalls.com/de/products/goldene-waldrosenprobe,"noindex,nofollow",https://www.matchwalls.com/de/products/goldene-waldrosenprobe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/en/products/golden-woodland-rose-sample-1,200,https://www.matchwalls.com/en/products/golden-woodland-rose-sample-1,"noindex,nofollow",https://www.matchwalls.com/en/products/golden-woodland-rose-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/fr/products/echantillon-de-rose-des-bois-dores,200,https://www.matchwalls.com/fr/products/echantillon-de-rose-des-bois-dores,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-rose-des-bois-dores,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/it/products/campione-di-rose-boschive-dorate,200,https://www.matchwalls.com/it/products/campione-di-rose-boschive-dorate,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-rose-boschive-dorate,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/nl/products/gouden-woodland-rose-sample,200,https://www.matchwalls.com/nl/products/gouden-woodland-rose-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/gouden-woodland-rose-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/products/muestra-de-golden-woodland-rosa,200,https://www.matchwalls.com/products/muestra-de-golden-woodland-rosa,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-golden-woodland-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835717276024,14835717276024,Muestra de Golden Woodland Rosa,https://www.matchwalls.com/pt/products/amostra-de-rosa-de-floresta-dourada,200,https://www.matchwalls.com/pt/products/amostra-de-rosa-de-floresta-dourada,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-rosa-de-floresta-dourada,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/de/products/blaue-kosmische-tanzprobe,200,https://www.matchwalls.com/de/products/blaue-kosmische-tanzprobe,"noindex,nofollow",https://www.matchwalls.com/de/products/blaue-kosmische-tanzprobe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/en/products/blue-cosmic-dance-sample,200,https://www.matchwalls.com/en/products/blue-cosmic-dance-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/blue-cosmic-dance-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/fr/products/echantillon-de-danse-cosmique-bleue,200,https://www.matchwalls.com/fr/products/echantillon-de-danse-cosmique-bleue,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-danse-cosmique-bleue,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/it/products/campione-di-danza-cosmica-blu,200,https://www.matchwalls.com/it/products/campione-di-danza-cosmica-blu,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-danza-cosmica-blu,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/nl/products/blue-cosmic-dance-sample-1,200,https://www.matchwalls.com/nl/products/blue-cosmic-dance-sample-1,"noindex,nofollow",https://www.matchwalls.com/nl/products/blue-cosmic-dance-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO
