path,final_status,redirect_hops,final_url,canonical,h1,chain
/fr/collections/documents-peints-graphiques-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,Papier Peint Graphique,301 https://www.matchwalls.com/fr/collections/documents-peints-graphiques-matchwallswallpapers -> /fr/collections/peintures-murales-graphiques-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals
/fr/collections/floral-murals-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,Papier Peint Floral,301 https://www.matchwalls.com/fr/collections/floral-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals
/fr/collections/floral-painted-papers-matchwallswallspapers,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,Papier Peint Floral,301 https://www.matchwalls.com/fr/collections/floral-painted-papers-matchwallswallspapers -> /fr/collections/floral-murals-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/floral-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals
/fr/collections/geometric-murals-matchwallsmurs,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,Papier Peint Styles Géométriques,301 https://www.matchwalls.com/fr/collections/geometric-murals-matchwallsmurs -> https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs | 200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/geometric-paints-matchwalswallpapers,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,Papier Peint Styles Géométriques,301 https://www.matchwalls.com/fr/collections/geometric-paints-matchwalswallpapers -> /fr/collections/geometric-murals-matchwallsmurs | 301 https://www.matchwalls.com/fr/collections/geometric-murals-matchwallsmurs -> https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs | 200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/graphical-murals-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,Papier Peint Graphique,301 https://www.matchwalls.com/fr/collections/graphical-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals
/fr/collections/japanese-murals-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,Papier Peint Japonais,301 https://www.matchwalls.com/fr/collections/japanese-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals
/fr/collections/japanese-painted-papers-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,Papier Peint Japonais,301 https://www.matchwalls.com/fr/collections/japanese-painted-papers-matchwallswallpapers -> /fr/collections/japanese-murals-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/japanese-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals
/fr/collections/kitchen-murals-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals,https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals,Papier Peint pour Cuisine,301 https://www.matchwalls.com/fr/collections/kitchen-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals
/fr/collections/marbre-papeles-peint-matchwallswallpa,200,1,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,Papier Peint Marbre,301 https://www.matchwalls.com/fr/collections/marbre-papeles-peint-matchwallswallpa -> /fr/collections/murale-murale-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals
/fr/collections/math-muross-matchwallsmaderas-12,200,0,https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12,https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12,Papier Peint Effet Bois,200 https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12
/fr/collections/mural-for-teenage-rooms-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals,https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals,Papier Peint Chambre Ados,301 https://www.matchwalls.com/fr/collections/mural-for-teenage-rooms-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals
/fr/collections/mural-for-the-matchwallsmurals-dining-room,200,1,https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals,Papier Peint pour Salle à Manger,301 https://www.matchwalls.com/fr/collections/mural-for-the-matchwallsmurals-dining-room -> https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals
/fr/collections/mural-mural-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,Papier Peint Marbre,301 https://www.matchwalls.com/fr/collections/mural-mural-matchwallsmurals -> https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals
/fr/collections/mural-murals-matchwallsmurals,404,0,https://www.matchwalls.com/fr/collections/mural-murals-matchwallsmurals,https://www.matchwalls.com/fr/404,,404 https://www.matchwalls.com/fr/collections/mural-murals-matchwallsmurals
/fr/collections/murale-murale-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,Papier Peint Marbre,200 https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals
/fr/collections/murals-for-the-matchwallsmurals-room,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals,Papier Peint pour Salon,301 https://www.matchwalls.com/fr/collections/murals-for-the-matchwallsmurals-room -> https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals
/fr/collections/nature-murals-matchwallsmurals,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,Papier Peint Nature,301 https://www.matchwalls.com/fr/collections/nature-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals
/fr/collections/nature-painted-papers-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,Papier Peint Nature,301 https://www.matchwalls.com/fr/collections/nature-painted-papers-matchwallswallpapers -> /fr/collections/nature-murals-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/nature-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals
/fr/collections/painted-adolescents-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals,https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals,Papier Peint Chambre Ados,301 https://www.matchwalls.com/fr/collections/painted-adolescents-matchwallswallpapers -> /fr/collections/mural-for-teenage-rooms-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/mural-for-teenage-rooms-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peinture-murale-pour-les-salles-dadolescents-matchwallsmurals
/fr/collections/painted-dining-papers-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals,Papier Peint pour Salle à Manger,301 https://www.matchwalls.com/fr/collections/painted-dining-papers-matchwallswallpapers -> /fr/collections/mural-for-the-matchwallsmurals-dining-room | 301 https://www.matchwalls.com/fr/collections/mural-for-the-matchwallsmurals-dining-room -> https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/murale-pour-la-salle-a-manger-matchwallsmurals
/fr/collections/painted-papeles-marble-matchwallswallpa,200,2,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals,Papier Peint Marbre,301 https://www.matchwalls.com/fr/collections/painted-papeles-marble-matchwallswallpa -> /fr/collections/mural-mural-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/mural-mural-matchwallsmurals -> https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/murale-murale-matchwallsmurals
/fr/collections/painted-papers-baller-matchwallswallpapers,404,1,https://www.matchwalls.com/fr/collections/mural-murals-matchwallsmurals,https://www.matchwalls.com/fr/404,,301 https://www.matchwalls.com/fr/collections/painted-papers-baller-matchwallswallpapers -> /fr/collections/mural-murals-matchwallsmurals | 404 https://www.matchwalls.com/fr/collections/mural-murals-matchwallsmurals
/fr/collections/painted-papers-graphic-matchwallswallpapers-1,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,Papier Peint Graphique,301 https://www.matchwalls.com/fr/collections/painted-papers-graphic-matchwallswallpapers-1 -> /fr/collections/graphical-murals-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/graphical-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals
/fr/collections/painted-papers-kitchen-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals,https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals,Papier Peint pour Cuisine,301 https://www.matchwalls.com/fr/collections/painted-papers-kitchen-matchwallswallpapers -> /fr/collections/kitchen-murals-matchwallsmurals | 301 https://www.matchwalls.com/fr/collections/kitchen-murals-matchwallsmurals -> https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/mindicules-de-cuisine-matchwallsmurals
/fr/collections/painted-papers-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals,Papier Peint pour Salon,301 https://www.matchwalls.com/fr/collections/painted-papers-matchwallswallpapers -> /fr/collections/murals-for-the-matchwallsmurals-room | 301 https://www.matchwalls.com/fr/collections/murals-for-the-matchwallsmurals-room -> https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-pour-la-salle-matchwallsmurals
/fr/collections/papier-peint-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,Papier Peint à Rayures,301 https://www.matchwalls.com/fr/collections/papier-peint-matchwallswallpapers -> /fr/collections/rayons-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/fr/collections/papiers-en-bois-peint-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12,https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12,Papier Peint Effet Bois,301 https://www.matchwalls.com/fr/collections/papiers-en-bois-peint-matchwallswallpapers -> /fr/collections/math-muross-matchwallsmaderas-12 | 200 https://www.matchwalls.com/fr/collections/math-muross-matchwallsmaderas-12
/fr/collections/papiers-peints-a-floral-matchwallswallspapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,Papier Peint Floral,301 https://www.matchwalls.com/fr/collections/papiers-peints-a-floral-matchwallswallspapers -> /fr/collections/peintures-murales-florales-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals
/fr/collections/papiers-peints-botaniques-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals,Papier Peint Botanique,301 https://www.matchwalls.com/fr/collections/papiers-peints-botaniques-matchwallswallpapers -> /fr/collections/peintures-murales-botaniques-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals
/fr/collections/papiers-peints-japonais-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,Papier Peint Japonais,301 https://www.matchwalls.com/fr/collections/papiers-peints-japonais-matchwallswallpapers -> /fr/collections/peintures-murales-japonaises-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals
/fr/collections/papinons-peints-paysages-matchwallswallpapers,200,1,https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals,Papier Peint de Paysages,301 https://www.matchwalls.com/fr/collections/papinons-peints-paysages-matchwallswallpapers -> /fr/collections/paysages-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals
/fr/collections/paysages-muraux-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals,Papier Peint de Paysages,200 https://www.matchwalls.com/fr/collections/paysages-muraux-matchwallsmurals
/fr/collections/peintures-geometriques-matchwalswallpapers,200,1,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,Papier Peint Styles Géométriques,301 https://www.matchwalls.com/fr/collections/peintures-geometriques-matchwalswallpapers -> /fr/collections/peintures-murales-geometriques-matchwallsmurs | 200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/peintures-murales-botaniques-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals,Papier Peint Botanique,200 https://www.matchwalls.com/fr/collections/peintures-murales-botaniques-matchwallsmurals
/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals,Papier Peint Nature,200 https://www.matchwalls.com/fr/collections/peintures-murales-de-la-nature-matchwallsmurals
/fr/collections/peintures-murales-florales-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals,Papier Peint Floral,200 https://www.matchwalls.com/fr/collections/peintures-murales-florales-matchwallsmurals
/fr/collections/peintures-murales-geometriques-matchwallsmurs,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs,Papier Peint Styles Géométriques,200 https://www.matchwalls.com/fr/collections/peintures-murales-geometriques-matchwallsmurs
/fr/collections/peintures-murales-graphiques-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals,Papier Peint Graphique,200 https://www.matchwalls.com/fr/collections/peintures-murales-graphiques-matchwallsmurals
/fr/collections/peintures-murales-japonaises-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals,Papier Peint Japonais,200 https://www.matchwalls.com/fr/collections/peintures-murales-japonaises-matchwallsmurals
/fr/collections/rayons-muraux-matchwallsmurals,200,0,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,Papier Peint à Rayures,200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/fr/collections/rays-mural-matchwallsmurals-1,200,1,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,Papier Peint à Rayures,301 https://www.matchwalls.com/fr/collections/rays-mural-matchwallsmurals-1 -> https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
/fr/collections/wall-paper-matchwallswallpapers,200,2,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals,Papier Peint à Rayures,301 https://www.matchwalls.com/fr/collections/wall-paper-matchwallswallpapers -> /fr/collections/rays-mural-matchwallsmurals-1 | 301 https://www.matchwalls.com/fr/collections/rays-mural-matchwallsmurals-1 -> https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals | 200 https://www.matchwalls.com/fr/collections/rayons-muraux-matchwallsmurals
