url,language,type,handle,policy_group,scope_priority,matched_terms,language_mismatch_flags,other_flags,product_js_url,product_js_status,fetch_error,product_id_public,product_handle_js,product_title_js,product_type_js,vendor_js,tags_count_js,tags_js,available_js,variants_count_js,variant_ids_js,price_min_js,price_max_js,mapping_status,inferred_main_handle,inferred_main_url,mapping_confidence,mapping_reason,candidate_variants_checked,suggested_policy_011B,admin_product_id_status,seo_hidden_admin_value,public_noindex_sample_status,public_canonical_sample_status,public_h1_sample_status,audit_http_status,audit_final_url,audit_title,audit_meta_description,audit_meta_robots,audit_canonical,audit_hreflang_count,audit_h1_count,audit_h1,audit_schema_types,audit_aggregate_rating,audit_review_schema,audit_estado,public_indexability_effect_from_audit
https://www.matchwalls.com/de/products/blue-letter-puzzle-probe,de,products,blue-letter-puzzle-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/blue-letter-puzzle-probe.js,200,,14835755188600,blue-letter-puzzle-probe,Blue Letter Puzzle Probe,Probe,Matchwalls.com,0,,True,1,54775629447544,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,blue-letter-puzzle|blue-letter-puzzle|blue-letter-puzzle|blue-letter-puzzle,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/blue-peaks-probe,de,products,blue-peaks-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/blue-peaks-probe.js,200,,14835718390136,blue-peaks-probe,Blue Peaks Probe,Probe,MatchWalls,0,,True,1,54775538385272,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,blue-peaks|blue-peaks|blue-peaks|blue-peaks,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/blue-world-explorer-probe,de,products,blue-world-explorer-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/blue-world-explorer-probe.js,200,,14835717603704,blue-world-explorer-probe,Blue World Explorer Probe,Probe,MatchWalls,0,,True,1,54775537205624,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,blue-world-explorer|blue-world-explorer|blue-world-explorer|blue-world-explorer,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/brown-suctan-probe,de,products,brown-suctan-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/brown-suctan-probe.js,200,,14835720356216,brown-suctan-probe,Brown Suctan Probe,Probe,MatchWalls,0,,True,1,54775541465464,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,brown-suctan|brown-suctan|brown-suctan|brown-suctan,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/cityscape-confetti-beige-probe,de,products,cityscape-confetti-beige-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/cityscape-confetti-beige-probe.js,200,,14835716456824,cityscape-confetti-beige-probe,Cityscape Confetti Beige Probe,Probe,MatchWalls,0,,True,1,54775533896056,450.0,450.0,CANDIDATO_POR_HANDLE_EXACTO,cityscape-confetti-beige,https://www.matchwalls.com/de/products/cityscape-confetti-beige,alta,remove_sample_terms,cityscape-confetti-beige|cityscape-confetti-beige|cityscape-confetti-beige|cityscape-confetti-beige,NOINDEX_POR_DEFECTO_TRAS_VALIDAR_ID_Y_SEO_HIDDEN,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/cityscape-confetti-blue-probe,de,products,cityscape-confetti-blue-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/cityscape-confetti-blue-probe.js,200,,14835716227448,cityscape-confetti-blue-probe,Cityscape Confetti Blue Probe,Probe,MatchWalls,0,,True,1,54775533371768,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,cityscape-confetti-blue|cityscape-confetti-blue|cityscape-confetti-blue|cityscape-confetti-blue,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/cityscape-confetti-green-probe,de,products,cityscape-confetti-green-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/cityscape-confetti-green-probe.js,200,,14835716555128,cityscape-confetti-green-probe,Cityscape Confetti Green Probe,Probe,MatchWalls,0,,True,1,54775534059896,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,cityscape-confetti-green|cityscape-confetti-green|cityscape-confetti-green|cityscape-confetti-green,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/cityscape-confetti-pink-probe,de,products,cityscape-confetti-pink-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/cityscape-confetti-pink-probe.js,200,,14835716358520,cityscape-confetti-pink-probe,Cityscape Confetti Pink Probe,Probe,MatchWalls,0,,True,1,54775533764984,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,cityscape-confetti-pink|cityscape-confetti-pink|cityscape-confetti-pink|cityscape-confetti-pink,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/dschungel-safari-abenteuerprobe,de,products,dschungel-safari-abenteuerprobe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/dschungel-safari-abenteuerprobe.js,200,,14858207822200,dschungel-safari-abenteuerprobe,Dschungel -Safari -Abenteuerprobe,Probe,Matchwalls.com ,0,,True,1,54828820496760,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/floral-symphony-multicolor-probe,de,products,floral-symphony-multicolor-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/floral-symphony-multicolor-probe.js,200,,14835714818424,floral-symphony-multicolor-probe,Floral Symphony Multicolor -Probe,Probe,MatchWalls,0,,True,1,54775530488184,450.0,450.0,CANDIDATO_POR_HANDLE_EXACTO,floral-symphony-multicolor,https://www.matchwalls.com/de/products/floral-symphony-multicolor,alta,remove_sample_terms,floral-symphony-multicolor|floral-symphony-multicolor|floral-symphony-multicolor|floral-symphony-multicolor,NOINDEX_POR_DEFECTO_TRAS_VALIDAR_ID_Y_SEO_HIDDEN,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,200,https://www.matchwalls.com/de/products/floral-symphony-multicolor-probe,Floral Symphony Multicolor -ProbeAmerican ExpressApple PayBancontactGoogle PayiDEAL WeroMaestroMastercardShop PayUnion PayVisaAmerican ExpressApple PayBancontactGoogle PayiDEAL WeroMaestroMastercardShop PayUnion PayVisa,"""Floral Symphony"" fängt die Essenz einer Wiese im Frühjahr mit seinem lebendigen und farbenfrohen Design ein, ideal für Räume, die einen Hauch von Natur und Gelassenheit suchen.""Floral Symphony"" ist eine schöne Tapete, die jeden Zuschauer in das Herz einer blühenden Wiese transportiert. Dieses Design hat eine exquisite",,https://www.matchwalls.com/de/products/floral-symphony-multicolor-probe,8,1,Floral Symphony Multicolor -Probe,Brand | BreadcrumbList | ImageObject | ListItem | Offer | Product | QuantitativeValue,no,no,verificada_http_200,INDEXABLE_PUBLICAMENTE_SEGUN_AUDITORIA
https://www.matchwalls.com/de/products/gelbe-zeitgenossische-tartan-probe,de,products,gelbe-zeitgenossische-tartan-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/gelbe-zeitgenossische-tartan-probe.js,200,,14835720651128,gelbe-zeitgenossische-tartan-probe,Gelbe zeitgenössische Tartan -Probe,Probe,MatchWalls,0,,True,1,54775541825912,450.0,450.0,CANDIDATO_POR_HANDLE_EXACTO,gelbe-zeitgenossische-tartan,https://www.matchwalls.com/de/products/gelbe-zeitgenossische-tartan,alta,remove_sample_terms,gelbe-zeitgenossische-tartan|gelbe-zeitgenossische-tartan|gelbe-zeitgenossische-tartan|gelbe-zeitgenossische-tartan,NOINDEX_POR_DEFECTO_TRAS_VALIDAR_ID_Y_SEO_HIDDEN,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/golden-waldlila-probe,de,products,golden-waldlila-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/golden-waldlila-probe.js,200,,14835717341560,golden-waldlila-probe,Golden Waldlila Probe,Probe,MatchWalls,0,,True,1,54775536419192,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,golden-waldlila|golden-waldlila|golden-waldlila|golden-waldlila,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/golden-waldprobe-gelb,de,products,golden-waldprobe-gelb,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/golden-waldprobe-gelb.js,200,,14835717210488,golden-waldprobe-gelb,Golden Waldprobe Gelb,Probe,MatchWalls,0,,True,1,54775536222584,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/golden-woodland-braune-probe,de,products,golden-woodland-braune-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/golden-woodland-braune-probe.js,200,,14835717079416,golden-woodland-braune-probe,Golden Woodland Braune Probe,Probe,MatchWalls,0,,True,1,54775535468920,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,golden-woodland-braune|golden-woodland-braune|golden-woodland-braune|golden-woodland-braune,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,de,products,goldene-waldgoldene-probe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/goldene-waldgoldene-probe.js,200,,14835717243256,goldene-waldgoldene-probe,Goldene Waldgoldene Probe,Probe,MatchWalls,0,,True,1,54775536320888,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,goldene-waldgoldene|goldene-waldgoldene|goldene-waldgoldene|goldene-waldgoldene,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,200,https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,Goldene Waldgoldene ProbeAmerican ExpressApple PayBancontactGoogle PayiDEAL WeroMaestroMastercardShop PayUnion PayVisaAmerican ExpressApple PayBancontactGoogle PayiDEAL WeroMaestroMastercardShop PayUnion PayVisa,"""Golden Woodland"" ist ein faszinierendes Tapetendesign, das einen Wald mit goldenen und grünen Tönen präsentiert und eine ruhige und bereichernde Landschaft erzeugt. Perfekt, um jedem Raum einen Hauch von Natur und Gelassenheit zu verleihen. Die Tapete ""Golden Woodland"" bietet eine künstlerische und farbenfrohe Interpr",,https://www.matchwalls.com/de/products/goldene-waldgoldene-probe,8,1,Goldene Waldgoldene Probe,Brand | BreadcrumbList | ImageObject | ListItem | Offer | Product | QuantitativeValue,no,no,verificada_http_200,INDEXABLE_PUBLICAMENTE_SEGUN_AUDITORIA
https://www.matchwalls.com/de/products/goldene-waldrosenprobe,de,products,goldene-waldrosenprobe,sample_product_candidate,PRIORITARIO,de_probe,,,https://www.matchwalls.com/de/products/goldene-waldrosenprobe.js,200,,14835717276024,goldene-waldrosenprobe,Goldene Waldrosenprobe,Probe,MatchWalls,0,,True,1,54775536353656,450.0,450.0,SIN_MAPEO_PUBLICO_EXACTO,,,no_confirmada,no_exact_handle_candidate_in_same_language_sitemap,,REVISAR_ANTES_DE_NOINDEX_POR_MAPEO_NO_CONFIRMADO,NO ACCESIBLE,NO ACCESIBLE,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO COMPROBADO EN 011B2,NO ACCESIBLE,,,,,,,,,,,,no_rastreada,NO_ACCESIBLE_O_INCOMPLETO_EN_AUDITORIA
