lote,queue_rank,priority,url,bingbot_status,server_or_stage,x_request_id,cache_control,access_state,interpretation
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,21,BAJA,https://www.matchwalls.com/collections/murales-para-el-dormitorio,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,22,BAJA,https://www.matchwalls.com/products/ondas-suaves-azul,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,23,BAJA,https://www.matchwalls.com/products/tartan-contemporaneo-beige,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,24,BAJA,https://www.matchwalls.com/collections/comprar-papel-pintado-marsella,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,25,BAJA,https://www.matchwalls.com/collections/papeles-pintados-color-plateado,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,26,BAJA,https://www.matchwalls.com/en/products/verdant-zenith-gray-3,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,27,BAJA,https://www.matchwalls.com/en/collections/malaga-wallpaper,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,28,BAJA,https://www.matchwalls.com/collections/murales-para-una-oficina-comercial,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,29,BAJA,https://www.matchwalls.com/collections/papeles-pintados-color-amarillo,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,30,BAJA,https://www.matchwalls.com/products/tartan-contemporaneo-amarillo,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,31,BAJA,https://www.matchwalls.com/products/navy-precision-azul,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,32,BAJA,https://www.matchwalls.com/products/tartan-contemporaneo-azul,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,33,BAJA,https://www.matchwalls.com/collections/papeles-pintados-color-rosa,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,34,BAJA,https://www.matchwalls.com/fr/products/eclipse-lunaire-grise,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,35,BAJA,https://www.matchwalls.com/en/collections/la-rioja-wallpaper,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,36,BAJA,https://www.matchwalls.com/collections/murales-estilo-maderas,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,37,BAJA,https://www.matchwalls.com/en/collections/castellon-wallpaper,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,38,BAJA,https://www.matchwalls.com/de/collections/peel-stick-self-adhasive-tapete,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,39,BAJA,https://www.matchwalls.com/products/tartan-sutil-beige,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,40,BAJA,https://www.matchwalls.com/products/cuadricula-clasica-blanco-y-negro,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,41,BAJA,https://www.matchwalls.com/en/pages/all-about-our-murals,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
MW-BING-SEO-GEO-PRIORITY-URL-PUBLIC-QA-013J6,42,BAJA,https://www.matchwalls.com/products/stripe-harmony-verde,429,cloudflare,,,INCOMPLETO,"429 from Cloudflare in QA environment; does not prove real Bingbot is blocked, but requires WAF/CDN review before more crawler QA"
